,created,favoriteCount,favorited,id,id.1,isRetweet,label,latitude,longitude,replyToSID,replyToSN,replyToUID,retweetCount,retweeted,screenName,statusSource,text,truncated,dayInWeek,hourInDay,tokenized,numchar,numWords,avgWordLen,wholeUpper,numURL,numHash,mention,startQuote,startMention,startHash,numComa,numQuoSym,numSmiley,numStopWord,wordLength,posTagged,nerTagged
388,2016-05-18 02:40:00,10584,False,388,7.32763e+17,False,1.0,,,,,,3580,False,realDonaldTrump,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""@sandrajeanne48: No way I believe Trump at 70% disapproval with women. Went to 3 rallies. At least 1/2 women. MSM LIES @TheFive""",False,2,2,"""$MENTION$: No way I believe Trump at $NUMBER$% disapproval with women. Went to $NUMBER$ rallies. At least $NUMBER$/2 women. MSM LIES $MENTION$""",129,22,4.909090909090909,0,0,0,2,1,0,0,0,2,0,3,4.909090909090909,VB DT NN PRP VBP NNP IN NN NN IN FW FW TO FW FW IN JJS FW FW NN VBZ NN ,"""$MENTION$: No way I believe PERSON at $NUMBER$% disapproval with women. Went to $NUMBER$ rallies. At least $NUMBER$2 women. MSM LIES $MENTION$"" "
389,2016-05-18 02:38:00,10181,False,389,7.32762e+17,False,1.0,,,,,,3134,False,realDonaldTrump,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Michael Barbaro; the author of the now discredited @nytimes hit piece on me with women; has in past tweeted badly about me. He should resign,False,2,2,Michael Barbaro; the author of the now discredited $MENTION$ hit piece on me with women; has in past tweeted badly about me. He should resign,140,25,4.64,0,0,0,1,0,0,0,2,0,0,11,4.64,NNP NNP DT NN IN DT RB VBN NN VBD NN IN PRP IN NN VBZ IN NN VBD RB IN FW PRP MD VB ,PERSON PERSON the author of the now discredited $MENTION$ hit piece on me with women; has in past tweeted badly about me. He should resign 
390,2016-05-18 02:14:00,7735,False,390,7.32756e+17,False,1.0,,,,,,2214,False,realDonaldTrump,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""@michael_favreau: @JIS3 @realDonaldTrump He will destroy Hillary but why give CNN record breaking ratings CNN can go to hell. Trump 2016""",False,2,2,"""$MENTION$: $MENTION$ $MENTION$ He will destroy Hillary but why give CNN record breaking ratings CNN can go to hell. Trump $NUMBER$""",138,21,5.619047619047619,0,0,0,3,1,0,0,0,2,0,5,5.619047619047619,NNP NNP NNP PRP MD VB NNP CC WRB VBP NNP NN NN NNS NNP MD VB TO NNP NNP NNP ,"""$MENTION$: $MENTION$ $MENTION$ He will destroy PERSON but why give ORGANIZATION record breaking ratings ORGANIZATION can go to hell. Trump $NUMBER$"" "
391,2016-05-18 01:53:00,22247,False,391,7.32751e+17,False,1.0,,,,,,8142,False,realDonaldTrump,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",I look so forward to debating Crooked Hillary Clinton! Democrat Primaries are rigged; e-mail investigation is rigged - so time to get it on!,False,2,1,I look so forward to debating Crooked Hillary Clinton! Democrat Primaries are rigged; e-mail investigation is rigged - so time to get it on!,140,24,4.875,0,0,0,0,0,0,0,1,0,0,7,4.875,PRP VBP RB RB TO VBG NNP NNP NNP NNP NNPS VBP JJ NN NN VBZ VBN : IN NN TO VB PRP NN ,I look so forward to debating Crooked Hillary Clinton! Democrat Primaries are rigged; e-mail investigation is rigged - so time to get it on! 
392,2016-05-18 01:49:00,13057,False,392,7.3275e+17,False,1.0,,,,,,4404,False,realDonaldTrump,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",I can't believe that @CNN would allow the very nice Jeffrey Lord to be savaged by a panel of seven Trump haters. 7 to 1 - Don't watch CNN!,False,2,1,I can't believe that $MENTION$ would allow the very nice Jeffrey Lord to be savaged by a panel of seven Trump haters. $NUMBER$ to $NUMBER$ - Don't watch CNN!,138,29,3.793103448275862,0,0,0,1,0,0,0,0,0,0,9,3.793103448275862,PRP VBP VB IN NNP MD VB DT RB JJ NNP NNP TO VB VBN IN DT NN IN CD NNP FW FW TO NN : NN NN NN ,I can't believe that $MENTION$ would allow the very nice PERSON PERSON to be savaged by a panel of seven PERSON haters. $NUMBER$ to $NUMBER$ - Don't watch CNN! 
393,2016-05-18 01:37:00,7331,False,393,7.32747e+17,False,1.0,,,,,,2061,False,realDonaldTrump,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""@COWBOYSFORTRUMP: @ChristiChat @Rockprincess818 @realDonaldTrump That man is a pillar of strength and will be perfect as our next president",False,2,1,"""$MENTION$: $MENTION$ $MENTION$ $MENTION$ That man is a pillar of strength and will be perfect as our next president",140,19,6.421052631578948,0,0,0,4,1,0,0,0,1,0,8,6.421052631578948,NNP NNP NNP NNP DT NN VBZ DT NN IN NN CC MD VB JJ IN PRP$ JJ NN ,"""$MENTION$: $MENTION$ $MENTION$ $MENTION$ That man is a pillar of strength and will be perfect as our next president "
394,2016-05-18 01:04:00,15946,False,394,7.32739e+17,False,1.0,,,,,,3982,False,realDonaldTrump,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Well; that is it. Well done Megyn --- and they all lived happily ever after! Now let us all see how ""THE MOVEMENT"" does in Oregon tonight!",False,2,1,"Well; that is it. Well done Megyn --- and they all lived happily ever after! Now let us all see how ""THE MOVEMENT"" does in Oregon tonight!",138,27,4.148148148148148,0,0,0,0,0,0,0,1,2,0,9,4.148148148148148,NN WDT VBZ NNP NNP VBN FW FW CC PRP DT VBD RB RB NNP NNP VBD PRP DT VBP WRB NNP NNP VBZ IN NNP NN ,"Well; that is it. Well done Megyn --- and they all lived happily ever after! Now let us all see how ""THE MOVEMENT"" does in LOCATION tonight! "
395,2016-05-18 00:57:00,6450,False,395,7.32737e+17,False,1.0,,,,,,1135,False,realDonaldTrump,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Will go back on for a final question now!,False,2,0,Will go back on for a final question now!,41,9,3.6666666666666665,0,0,0,0,0,0,0,0,0,0,3,3.6666666666666665,MD VB RB IN IN DT JJ NN NN ,Will go back on for a final question now! 
396,2016-05-18 00:56:00,5056,False,396,7.32737e+17,False,1.0,,,,,,922,False,realDonaldTrump,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""@jrector34: @realDonaldTrump Amazing job""",False,2,0,"""$MENTION$: $MENTION$ Amazing job""",42,4,9.75,0,0,0,2,1,0,0,0,2,0,0,9.75,FW FW JJ NN ,"""$MENTION$: $MENTION$ Amazing job"" "
397,2016-05-18 00:56:00,7379,False,397,7.32736e+17,False,1.0,,,,,,1784,False,realDonaldTrump,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""@mai_Ttag:  Great interview! Happy you had a chance to show the other side of you. Never change; never forget you are our messenger!""",False,2,0,"""$MENTION$: Great interview! Happy you had a chance to show the other side of you. Never change; never forget you are our messenger!""",134,23,4.826086956521739,0,0,0,1,1,0,0,1,2,0,10,4.826086956521739,NNP NNP NNP JJ PRP VBD DT NN TO VB DT JJ NN IN NNP NNP NNP RB VB PRP VBP PRP$ NN ,"""$MENTION$: Great interview! Happy you had a chance to show the other side of you. Never change; never forget you are our messenger!"" "
398,2016-05-18 00:53:00,8777,False,398,7.32736e+17,False,1.0,,,,,,2404,False,realDonaldTrump,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",I like Michael Douglas!,False,2,0,I like Michael Douglas!,23,4,5.0,0,0,0,0,0,0,0,0,0,0,0,5.0,PRP VBP NNP NNP ,I like PERSON PERSON 
399,2016-05-18 00:48:00,5671,False,399,7.32735e+17,False,1.0,,,,,,1178,False,realDonaldTrump,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""@thydanielflores: .@megynkelly @realDonaldTrump Best interview that I have ever seen.",False,2,0,"""$MENTION$: .$MENTION$ $MENTION$ Best interview that I have ever seen.",86,10,7.7,0,0,0,3,1,0,0,0,1,0,2,7.7,FW FW NN NN NN IN PRP VBP RB VBN ,"""$MENTION$: .$MENTION$ $MENTION$ Best interview that I have ever seen. "
400,2016-05-18 00:47:00,5253,False,400,7.32734e+17,False,1.0,,,,,,1044,False,realDonaldTrump,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""@CostaKenneth: @megynkelly @realDonaldTrump Great interview Megyn""",False,2,0,"""$MENTION$: $MENTION$ $MENTION$ Great interview Megyn""",67,6,10.333333333333334,0,0,0,3,1,0,0,0,2,0,0,10.333333333333334,NNP NNP NNP NNP NN NN ,"""$MENTION$: $MENTION$ $MENTION$ Great interview Megyn"" "
401,2016-05-18 00:47:00,5788,False,401,7.32734e+17,False,1.0,,,,,,1422,False,realDonaldTrump,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""@svhlevi: @DiamondandSilk @realJeffreyLord @realDonaldTrump @CNN and we love you Diamond and Silk""  I do also!",False,2,0,"""$MENTION$: $MENTION$ $MENTION$ $MENTION$ $MENTION$ and we love you Diamond and Silk"" I do also!",111,15,6.4,0,0,0,5,1,0,0,0,2,0,5,6.4,NNP NNP NNP NNP NNP CC PRP VBP PRP NNP CC NN PRP VBP NN ,"""$MENTION$: $MENTION$ $MENTION$ $MENTION$ $MENTION$ and we love you Diamond and Silk"" I do also! "
402,2016-05-18 00:45:00,6415,False,402,7.32734e+17,False,1.0,,,,,,1432,False,realDonaldTrump,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""@johnjohnlacca: Donald u have done a terrific job so far on the interview. Cannot wait until u r president #MegynKellyPresents",False,2,0,"""$MENTION$: Donald u have done a terrific job so far on the interview. Cannot wait until u r president $HASHTAG$",127,20,5.4,0,0,1,1,1,0,0,0,1,0,6,5.4,NNP NNP NN VBP VBN DT JJ NN RB RB IN DT FW FW NN IN NN NN NN NN ,"""$MENTION$: PERSON u have done a terrific job so far on the interview. Cannot wait until u r president $HASHTAG$ "
403,2016-05-18 00:43:00,5654,False,403,7.32733e+17,False,1.0,,,,,,1274,False,realDonaldTrump,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""@markgruber1960: @megynkelly @realDonaldTrump That's why he is so successful. He is driven to succeed""  True!",False,2,0,"""$MENTION$: $MENTION$ $MENTION$ That's why he is so successful. He is driven to succeed"" True!",110,15,6.333333333333333,0,0,0,3,1,0,0,0,2,0,6,6.333333333333333,FW FW FW FW WRB PRP VBZ RB JJ PRP VBZ VBN TO FW FW ,"""$MENTION$: $MENTION$ $MENTION$ That's why he is so successful. He is driven to succeed"" True! "
404,2016-05-18 00:43:00,4896,False,404,7.32733e+17,False,1.0,,,,,,1020,False,realDonaldTrump,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""@ladytsbrug: Lovely interview; Mr. Trump! @realDonaldTrump"" Thanks.",False,2,0,"""$MENTION$: Lovely interview; Mr. Trump! $MENTION$"" Thanks.",68,7,8.857142857142858,0,0,0,2,1,0,0,1,2,0,0,8.857142857142858,NNP NNP NNP NNP NNP NNP NNP ,"""$MENTION$: Lovely interview; Mr. Trump! $MENTION$"" Thanks. "
405,2016-05-18 00:42:00,5528,False,405,7.32733e+17,False,1.0,,,,,,1203,False,realDonaldTrump,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""@Janik1968: @realDonaldTrump @SpeakerRyan Watched the Megan Kelly special and I must say..it was very well done on both their parts""",False,2,0,"""$MENTION$: $MENTION$ $MENTION$ Watched the Megan Kelly special and I must say..it was very well done on both their parts""",133,20,5.7,0,0,0,3,1,0,0,0,2,0,7,5.7,FW FW NN VBD DT NNP NNP NN CC PRP MD NN VBD RB RB VBN IN DT PRP$ NN ,"""$MENTION$: $MENTION$ $MENTION$ Watched the PERSON PERSON special and I must say..it was very well done on both their parts"" "
406,2016-05-18 00:41:00,5001,False,406,7.32733e+17,False,1.0,,,,,,1042,False,realDonaldTrump,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""@KaceyIlliot1669: @realDonaldTrump We actually really do love you!"" Great!",False,2,0,"""$MENTION$: $MENTION$ We actually really do love you!"" Great!",75,9,7.444444444444445,0,0,0,2,1,0,0,0,2,0,1,7.444444444444445,FW FW PRP RB RB VBP VB FW FW ,"""$MENTION$: $MENTION$ We actually really do love you!"" Great! "
407,2016-05-18 00:41:00,5238,False,407,7.32733e+17,False,1.0,,,,,,1153,False,realDonaldTrump,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""@johnkirtley:  @megynkelly @realDonaldTrump #MakeAmericaGreatAgain Thank you for this discourse. Wounds have been healed. Great job!""",False,2,0,"""$MENTION$: $MENTION$ $MENTION$ $HASHTAG$ Thank you for this discourse. Wounds have been healed. Great job!""",134,15,7.933333333333334,0,0,1,3,1,0,0,0,2,0,5,7.933333333333334,NNP NNP NNP NNP VB PRP IN DT NN NNS VBP VBN JJ JJ NN ,"""$MENTION$: $MENTION$ $MENTION$ $HASHTAG$ Thank you for this discourse. Wounds have been healed. Great job!"" "
408,2016-05-18 00:40:00,5130,False,408,7.32733e+17,False,1.0,,,,,,1031,False,realDonaldTrump,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""@jlund04: @megynkelly @realDonaldTrump it was refreshing to see you both in a different light. Well done.""",False,2,0,"""$MENTION$: $MENTION$ $MENTION$ it was refreshing to see you both in a different light. Well done.""",107,16,5.75,0,0,0,3,1,0,0,0,2,0,7,5.75,FW FW NN PRP VBD VBG TO VB PRP CC IN DT JJ NNP NNP NN ,"""$MENTION$: $MENTION$ $MENTION$ it was refreshing to see you both in a different light. Well done."" "
409,2016-05-18 00:37:00,6168,False,409,7.32732e+17,False,1.0,,,,,,1683,False,realDonaldTrump,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""@FrankDallasAgg: @megynkelly @realDonaldTrump Trump is a great man and is FIGHTING for We The People!""",False,2,0,"""$MENTION$: $MENTION$ $MENTION$ Trump is a great man and is FIGHTING for We The People!""",103,15,5.933333333333334,0,0,0,3,1,0,0,0,2,0,5,5.933333333333334,NNP NNP NNP NNP VBZ DT JJ NN CC VBZ NNP IN PRP DT NN ,"""$MENTION$: $MENTION$ $MENTION$ PERSON is a great man and is FIGHTING for We The People!"" "
410,2016-05-18 00:35:00,5274,False,410,7.32731e+17,False,1.0,,,,,,1175,False,realDonaldTrump,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""@LADYJOANNE: @megynkelly @realDonaldTrump we need Trump more then ever Megyn. Thanks.",False,2,0,"""$MENTION$: $MENTION$ $MENTION$ we need Trump more then ever Megyn. Thanks.",86,11,6.909090909090909,0,0,0,3,1,0,0,0,1,0,3,6.909090909090909,FW FW NN PRP VBP NNP RBR RB RB NNP NNP ,"""$MENTION$: $MENTION$ $MENTION$ we need PERSON more then ever Megyn. Thanks. "
411,2016-05-18 00:34:00,4890,False,411,7.32731e+17,False,1.0,,,,,,1060,False,realDonaldTrump,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""@LADYJOANNE: @megynkelly @realDonaldTrump we need Trump more then ever Megan Please don't lose it for America for us!""",False,2,0,"""$MENTION$: $MENTION$ $MENTION$ we need Trump more then ever Megan Please don't lose it for America for us!""",119,18,5.666666666666667,0,0,0,3,1,0,0,0,2,0,7,5.666666666666667,FW FW NN PRP VBP NNP RBR RB RB NNP VB NN VBP PRP IN NNP IN NN ,"""$MENTION$: $MENTION$ $MENTION$ we need PERSON more then ever Megan Please don't lose it for LOCATION for us!"" "
412,2016-05-18 00:33:00,6895,False,412,7.32731e+17,False,1.0,,,,,,1635,False,realDonaldTrump,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""@curtandkaren: Kudos to @megynkelly and @realDonaldTrump for rising above the drama and coming together. Very respectful and classy <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>""",False,2,0,"""$MENTION$: Kudos to $MENTION$ and $MENTION$ for rising above the drama and coming together. Very respectful and classy <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>""",174,19,8.210526315789474,0,0,0,3,1,0,0,0,2,0,7,8.210526315789474,NNP NNP TO NNP CC NNP IN VBG IN DT NN CC VBG NN RB JJ CC JJ NN ,"""$MENTION$: Kudos to $MENTION$ and $MENTION$ for rising above the drama and coming together. Very respectful and classy <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>"" "
413,2016-05-17 04:02:00,10097,False,413,7.32421e+17,False,1.0,,,,,,3146,False,realDonaldTrump,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",What Barbara Res does not say is that she would call my company endlessly; and for years; trying to come back. I said no.,False,1,4,What Barbara Res does not say is that she would call my company endlessly; and for years; trying to come back. I said no.,121,24,4.083333333333333,0,0,0,0,0,0,0,2,0,0,9,4.083333333333333,WDT NNP NNP VBZ RB VB VBZ IN PRP MD VB PRP$ NN NN CC IN NN VBG TO VB NN PRP VBD NN ,What PERSON PERSON does not say is that she would call my company endlessly; and for years; trying to come back. I said no. 
414,2016-05-17 03:46:00,13078,False,414,7.32417e+17,False,1.0,,,,,,4008,False,realDonaldTrump,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",I gave a woman named Barbara Res a top N.Y. construction job; when that was unheard of; and now she is nasty. So much for a nice thank you!,False,1,3,I gave a woman named Barbara Res a top N.Y. construction job; when that was unheard of; and now she is nasty. So much for a nice thank you!,139,29,3.8275862068965516,0,0,0,0,0,0,0,2,0,0,11,3.8275862068965516,PRP VBD DT NN VBN NNP NNP DT JJ NNP NN NN WRB DT VBD JJ NN CC RB PRP VBZ RB RB JJ IN DT JJ VB NN ,I gave a woman named PERSON PERSON a top LOCATION construction job; when that was unheard of; and now she is nasty. So much for a nice thank you! 
415,2016-05-17 01:08:00,24495,False,415,7.32377e+17,False,1.0,,,,,,9801,False,realDonaldTrump,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""In politics; and in life; ignorance is not a virtue."" This is a primary reason that President Obama is the worst president in U.S. history!",False,1,1,"""In politics; and in life; ignorance is not a virtue."" This is a primary reason that President Obama is the worst president in U.S. history!",140,25,4.64,0,0,0,0,1,0,0,2,2,0,11,4.64,FW FW CC FW FW NN VBZ RB DT NNP NNP VBZ DT JJ NN IN NNP NNP VBZ DT JJS NN IN NNP NN ,"""In politics; and in life; ignorance is not a virtue."" This is a primary reason that President PERSON is the worst president in LOCATION history! "
416,2016-05-16 21:50:00,9755,False,416,7.32327e+17,False,-1.0,,,,,,4033,False,realDonaldTrump,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Rowanne Brewer; the most prominently depicted woman in the failing @nytimes story yesterday joined @foxandfriends.   https://t.co/qkK3LJPoQQ,False,0,21,Rowanne Brewer; the most prominently depicted woman in the failing $MENTION$ story yesterday joined $MENTION$. $URL$,140,16,7.6875,0,1,0,2,0,0,0,1,0,0,4,7.6875,FW FW DT RBS RB VBN NN IN DT VBG NN NN NN VBD NNP NNP ,Rowanne Brewer; the most prominently depicted woman in the failing $MENTION$ story yesterday joined $MENTION$. $URL$ 
417,2016-05-16 13:24:00,13343,False,417,7.322e+17,False,1.0,,,,,,4202,False,realDonaldTrump,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","A political commentator for @cnn; which I no longer watch; said ""Trump showed some weakness in the Repub Primaries."" I set all-time record!",False,0,13,"A political commentator for $MENTION$; which I no longer watch; said ""Trump showed some weakness in the Repub Primaries."" I set all-time record!",139,23,5.086956521739131,0,0,0,1,0,0,0,2,2,0,6,5.086956521739131,DT JJ NN IN NN WDT PRP RB JJR NN VBD NN VBD DT NN IN DT FW FW PRP VBP JJ NN ,"A political commentator for $MENTION$; which I no longer watch; said ""Trump showed some weakness in the Repub Primaries."" I set all-time record! "
418,2016-05-16 11:00:00,12788,False,418,7.32164e+17,False,1.0,,,,,,4290,False,realDonaldTrump,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",That was an amazing interview on @foxandfriends - I hope the rest of the media picks it up to show how totally dishonest the @nytimes is!,False,0,11,That was an amazing interview on $MENTION$ - I hope the rest of the media picks it up to show how totally dishonest the $MENTION$ is!,137,26,4.3076923076923075,0,0,0,2,0,0,0,0,0,0,11,4.3076923076923075,DT VBD DT JJ NN IN NN : PRP VBP DT NN IN DT NNS VBZ PRP RP TO VB WRB RB JJ DT NN NN ,That was an amazing interview on $MENTION$ - I hope the rest of the media picks it up to show how totally dishonest the $MENTION$ is! 
419,2016-05-16 10:00:00,26821,False,419,7.32149e+17,False,1.0,,,,,,10001,False,realDonaldTrump,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Bernie Sanders is being treated very badly by the Dems. The system is rigged against him. He should run as an independent! Run Bernie; run.,False,0,10,Bernie Sanders is being treated very badly by the Dems. The system is rigged against him. He should run as an independent! Run Bernie; run.,139,25,4.6,0,0,0,0,0,0,0,1,0,0,10,4.6,NNP NNP VBZ VBG VBN RB RB IN DT NNP DT NN VBZ VBN IN NN PRP MD VB IN DT NNP NNP FW FW ,PERSON PERSON is being treated very badly by the Dems. The system is rigged against him. He should run as an independent! Run Bernie; run. 
420,2016-05-16 02:23:00,24045,False,420,7.32034e+17,False,-1.0,,,,,,9669,False,realDonaldTrump,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Great new poll- thank you!  #MakeAmericaGreatAgain #Trump2016 https://t.co/SZyZ8GkF23,False,0,2,Great new poll- thank you! $HASHTAG$ $HASHTAG$ $URL$,85,8,9.625,0,1,2,0,0,0,0,0,0,0,0,9.625,JJ JJ NNP VB FW FW FW FW ,Great new poll- thank you! $HASHTAG$ $HASHTAG$ $URL$ 
421,2016-05-16 01:25:00,16006,False,421,7.32019e+17,False,1.0,,,,,,6123,False,realDonaldTrump,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",The @washingtonpost report on potential VP candidates is wrong. Marco Rubio and most others mentioned are NOT under consideration.,False,0,1,The $MENTION$ report on potential VP candidates is wrong. Marco Rubio and most others mentioned are NOT under consideration.,130,19,5.894736842105263,0,0,0,1,0,0,0,0,0,0,6,5.894736842105263,DT NN NN IN JJ NN NNS VBZ NNP NNP NNP CC JJS NNS VBN VBP NN IN NN ,The $MENTION$ report on potential VP candidates is wrong. PERSON PERSON and most others mentioned are NOT under consideration. 
422,2016-05-15 21:26:00,16418,False,422,7.31959e+17,False,-1.0,,,,,,4999,False,realDonaldTrump,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Thank you Georgia! See you soon!  #Trump2016 https://t.co/8yFd6qA4rD,False,6,21,Thank you Georgia! See you soon! $HASHTAG$ $URL$D,68,8,7.5,0,1,1,0,0,0,0,0,0,0,2,7.5,VB PRP NNP NNP PRP VBP NN NN ,Thank you Georgia! See you soon! $HASHTAG$ $URL$D 
423,2016-05-15 19:26:00,24343,False,423,7.31929e+17,False,1.0,,,,,,8793,False,realDonaldTrump,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",The media is really on a witch-hunt against me. False reporting; and plenty of it - but we will prevail!,False,6,19,The media is really on a witch-hunt against me. False reporting; and plenty of it - but we will prevail!,104,20,4.25,0,0,0,0,0,0,0,1,0,0,10,4.25,DT NNS VBZ RB IN DT NN IN FW FW NN CC NN IN PRP : CC PRP MD VB ,The media is really on a witch-hunt against me. False reporting; and plenty of it - but we will prevail! 
424,2016-05-15 19:11:00,13932,False,424,7.31925e+17,False,1.0,,,,,,4599,False,realDonaldTrump,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Why did the failing @nytimes refuse to use any of the names given to them that I was so proud to have helped with their careers. DISHONEST!,False,6,19,Why did the failing $MENTION$ refuse to use any of the names given to them that I was so proud to have helped with their careers. DISHONEST!,139,27,4.185185185185185,0,0,0,1,0,0,0,0,0,0,15,4.185185185185185,WRB VBD DT VBG NN NN TO VB DT IN DT NNS VBN TO PRP IN PRP VBD RB JJ TO VB VBN IN PRP$ NN NN ,Why did the failing $MENTION$ refuse to use any of the names given to them that I was so proud to have helped with their careers. DISHONEST! 
425,2016-05-15 19:06:00,16617,False,425,7.31924e+17,False,1.0,,,,,,5070,False,realDonaldTrump,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Wow; I have had so many calls from high ranking people laughing at the stupidity of the failing @nytimes piece. Massive front page for that!,False,6,19,Wow; I have had so many calls from high ranking people laughing at the stupidity of the failing $MENTION$ piece. Massive front page for that!,140,25,4.64,0,0,0,1,0,0,0,1,0,0,9,4.64,VB PRP VBP VBN RB JJ NNS IN JJ JJ NNS VBG IN DT NN IN DT VBG FW FW JJ JJ NN IN NN ,Wow; I have had so many calls from high ranking people laughing at the stupidity of the failing $MENTION$ piece. Massive front page for that! 
426,2016-05-15 11:32:00,22092,False,426,7.31809e+17,False,1.0,,,,,,8475,False,realDonaldTrump,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Why doesn't the failing @nytimes write the real story on the Clintons and women? The media is TOTALLY dishonest!,False,6,11,Why doesn't the failing $MENTION$ write the real story on the Clintons and women? The media is TOTALLY dishonest!,112,19,4.947368421052632,0,0,0,1,0,0,0,0,0,0,7,4.947368421052632,WRB VBP DT VBG NN VB DT JJ NN IN DT NNPS CC VB DT NNS VBZ FW FW ,Why doesn't the failing $MENTION$ write the real story on the PERSON and women? The media is TOTALLY dishonest! 
427,2016-05-15 11:16:00,11172,False,427,7.31805e+17,False,1.0,,,,,,3503,False,realDonaldTrump,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""@TakingIt_Back:  @nytimes keep shining....the ppl will not let the media dim your light...we no longer believe them! #Trump2016"" Thanks.",False,6,11,"""$MENTION$: $MENTION$ keep shining....the ppl will not let the media dim your light...we no longer believe them! $HASHTAG$"" Thanks.",137,19,6.2105263157894735,0,0,1,2,1,0,0,0,2,0,5,6.2105263157894735,FW FW VB NN NN MD RB VB DT NNS VBP PRP$ NN RB RB VB FW FW FW ,"""$MENTION$: $MENTION$ keep shining....the ppl will not let the media dim your light...we no longer believe them! $HASHTAG$"" Thanks. "
428,2016-05-15 11:14:00,11570,False,428,7.31805e+17,False,1.0,,,,,,3383,False,realDonaldTrump,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""@tzard000: @realDonaldTrump @nytimes Everyone continues to pile onto Donald; but they can NEVER take away our votes!""  Thank you!",False,6,11,"""$MENTION$: $MENTION$ $MENTION$ Everyone continues to pile onto Donald; but they can NEVER take away our votes!"" Thank you!",130,19,5.842105263157895,0,0,0,3,1,0,0,1,2,0,5,5.842105263157895,FW FW NN NN VBZ TO VB IN NN CC PRP MD NNP VB RP PRP$ NN VB NN ,"""$MENTION$: $MENTION$ $MENTION$ Everyone continues to pile onto Donald; but they can NEVER take away our votes!"" Thank you! "
